8703 34.26330 -106.48490 1847.00 13.7495
8702 34.26490 -106.23830 1959.00 -6.0355
8704 34.27490 -106.18410 2024.00 -5.5406
8636 34.26080 -105.99330 1946.00 -7.8480
8635 34.26000 -105.94000 1974.00 -10.3044
8634 34.26000 -105.88830 2050.00 -12.3932
8633 34.25830 -105.70170 2097.00 -1.5408
8632 34.25160 -105.59490 2033.00 4.9621
8637 34.27400 -105.51670 1954.00 5.7013
8557 34.27400 -105.46330 1939.00 7.7009
8553 34.25580 -105.41330 1889.00 13.0315
8556 34.27400 -105.35000 1881.00 8.9160
8555 34.27400 -105.30000 1843.00 3.5668
8922 34.22490 -107.60880 2246.00 -10.0886
8825 34.23330 -107.44610 2202.00 8.9740
8824 34.22060 -107.29440 2077.00 11.4987
8823 34.23260 -107.26160 1969.00 14.7650
8826 34.24540 -107.20040 1823.00 13.9040
8822 34.22740 -107.12660 1767.00 0.6085
8753 34.23160 -106.91830 1420.00 -1.6602
8752 34.23080 -106.79380 1552.00 2.6898
8751 34.23160 -106.78330 1561.00 4.4026
8750 34.22830 -106.55830 1864.00 16.7443
8700 34.22990 -106.43580 1844.00 4.3602
8699 34.22830 -106.35160 1807.00 3.4589
8698 34.22240 -106.23330 1944.00 -5.3765
8701 34.24830 -106.09830 1929.00 -6.0055
8697 34.23160 -106.02240 1944.00 -6.7612
8696 34.22660 -106.00410 1955.00 -15.0100
8630 34.22150 -105.64000 2086.00 7.4907
8631 34.24450 -105.58500 2032.00 7.5195
8629 34.21900 -105.54330 2004.00 7.0326
8550 34.21730 -105.32500 1814.00 3.5384
8551 34.24850 -105.26000 1782.00 -1.5339
8549 34.21730 -105.22330 1755.00 -2.1150
8920 34.20990 -107.76790 2277.00 -5.2925
8919 34.21660 -107.73690 2235.00 -9.3705
8918 34.21290 -107.67790 2148.00 -18.2164
8917 34.21060 -107.53160 2247.00 -7.4845
8819 34.18890 -107.48490 2366.00 0.5019
8818 34.19160 -107.44490 2274.00 6.4103
8817 34.19360 -107.37710 2127.00 -2.8645
8816 34.18960 -107.32590 2068.00 5.2201
8815 34.19910 -107.26660 2022.00 14.4480
8821 34.20160 -107.20080 1841.00 17.9968
8820 34.21540 -107.06110 1815.00 6.8052
8749 34.18730 -106.79990 1540.00 -1.9062
8748 34.19990 -106.71330 1662.00 7.1038
8747 34.18490 -106.62330 1883.00 12.8562
8628 34.21480 -105.99830 1974.00 -7.2019
8627 34.20080 -105.95670 1974.00 -9.7279
8626 34.21650 -105.90170 2045.00 -10.2192
8625 34.21400 -105.83330 2139.00 -12.7621
8623 34.18530 -105.79000 2182.00 -10.8594
8624 34.20980 -105.69330 2125.00 3.5369
8548 34.20080 -105.49500 1945.00 6.3401
8547 34.21320 -105.37500 1846.00 7.3368
8912 34.16960 -107.78580 2228.00 -2.4681
8909 34.15530 -107.71580 2159.00 -9.7056
8911 34.17160 -107.63230 2130.00 -9.8423
8910 34.18090 -107.57480 2185.00 -1.7712
8812 34.16190 -107.39090 2161.00 -0.8396
8811 34.15110 -107.34630 2077.00 2.7563
8813 34.17240 -107.13080 1806.00 -1.0353
8746 34.18090 -106.96240 1645.00 12.9055
8745 34.18240 -106.90390 1413.00 -10.3524
8743 34.15830 -106.79990 1564.00 3.8715
8742 34.16660 -106.56240 1850.00 10.5990
8695 34.17830 -106.46660 1744.00 9.0318
8692 34.16160 -106.38660 1754.00 9.4584
8691 34.15910 -106.28990 1811.00 1.2755
8690 34.16410 -106.19830 1994.00 -4.0070
8694 34.17160 -106.11660 1899.00 -9.4540
8693 34.17330 -106.02990 1898.00 -10.9531
8622 34.17130 -105.99830 1902.00 -12.5846
8620 34.15230 -105.76000 2133.00 -12.1763
8621 34.18120 -105.63830 2030.00 4.6499
